ID;Block;Duration;Aligned;Target1;Target2;Target3;ChangeTime
s15;2;120;1;0;0;1;40931
s15;2;120;1;1;1;1;43547
s15;2;120;1;0;0;0;47345
s15;2;120;1;1;1;1;49561
s15;2;120;1;0;0;0;52660
s15;2;120;1;1;1;1;55009
s15;2;120;1;1;0;0;58857
s15;2;120;1;1;1;1;60773
s15;2;120;1;0;0;0;64006
s15;2;120;1;1;1;1;66054
s15;2;120;1;0;1;1;69636
s15;2;120;1;1;1;1;72352
s15;2;120;1;1;0;1;74851
s15;2;120;1;1;1;1;76951
s15;2;120;1;0;0;0;79849
s15;2;120;1;1;1;1;81482
s15;2;120;1;0;0;0;84731
s15;2;120;1;1;1;1;87646
s15;2;120;1;0;0;0;90145
s15;2;120;1;1;1;1;92811
s15;2;120;1;1;0;1;96127
s15;2;120;1;1;1;1;98376
s15;2;120;1;0;1;0;101758
s15;2;120;1;1;1;1;104290
s15;2;120;1;1;1;0;107772
s15;2;120;1;1;1;1;110387
s15;2;120;1;0;0;0;113220
s15;2;120;1;1;1;1;115802
s15;2;120;1;1;0;0;117968
s16;1;120;1;1;1;1;0
s16;1;120;1;1;0;0;3386
s16;1;120;1;1;1;1;5818
s16;1;120;1;1;0;0;9717
s16;1;120;1;1;1;1;11383
s16;1;120;1;0;0;0;14482
s16;1;120;1;1;1;1;17364
s16;1;120;1;0;1;1;20430
s16;1;120;1;1;1;1;22495
s16;1;120;1;0;0;0;26277
s16;1;120;1;1;1;1;27927
s16;1;120;1;0;0;0;31242
s16;1;120;1;1;1;1;33175
s16;1;120;1;0;1;1;35624
s16;1;120;1;1;1;1;38606
s16;1;120;1;0;0;0;42154
s16;1;120;1;1;1;1;44720
s16;1;120;1;0;0;0;46836
s16;1;120;1;1;1;1;48552
s16;1;120;1;0;0;0;50801
s16;1;120;1;1;1;1;52483
s16;1;120;1;0;0;0;54933
s16;1;120;1;1;1;1;56849
s16;1;120;1;0;0;0;59798
s16;1;120;1;1;1;1;61913
s16;1;120;1;0;1;0;64063
s16;1;120;1;1;1;1;66295
s16;1;120;1;0;1;1;70061
s16;1;120;1;1;1;1;72776
s16;1;120;1;1;0;1;76125
s16;1;120;1;1;1;1;78207
s16;1;120;1;1;0;0;81423
s16;1;120;1;1;1;1;83705
s16;1;120;1;0;0;0;86504
s16;1;120;1;1;1;1;88854
s16;1;120;1;1;0;1;92852
s16;1;120;1;1;1;1;95168
s16;1;120;1;0;0;0;98466
s16;1;120;1;1;1;1;100233
s16;1;120;1;0;0;0;102315
s16;1;120;1;1;1;1;104348
s16;1;120;1;1;0;0;107796
s16;1;120;1;1;1;1;109462
s16;1;120;1;1;1;0;112161
s16;1;120;1;1;1;1;114743
s16;1;120;1;0;0;0;118242
s16;2;120;0;1;1;1;0
s16;2;120;0;0;0;0;3087
s16;2;120;0;1;1;1;5269
s16;2;120;0;0;0;0;7402
s16;2;120;0;1;1;1;9834
s16;2;120;0;1;1;0;13366
s16;2;120;0;1;1;1;15015
s16;2;120;0;0;0;0;18248
s16;2;120;0;1;1;1;19764
s16;2;120;0;0;0;0;22229
s16;2;120;0;1;1;1;23779
s16;2;120;0;0;0;1;25861
s16;2;120;0;1;1;1;27444
s16;2;120;0;0;1;1;29860
s16;2;120;0;1;1;1;32010
s16;2;120;0;0;1;0;34891
s16;2;120;0;1;1;1;37341
s16;2;120;0;0;0;0;40839
s16;2;120;0;1;1;1;43005
s16;2;120;0;1;1;0;46121
s16;2;120;0;1;1;1;48869
s16;2;120;0;1;0;1;51768
s16;2;120;0;1;1;1;54400
s16;2;120;0;0;0;1;57783
s16;2;120;0;1;1;1;59965
s16;2;120;0;0;0;0;63780
s16;2;120;0;1;1;1;66163
s16;2;120;0;1;0;0;68212
s16;2;120;0;1;1;1;70311
s16;2;120;0;0;0;0;73327
s16;2;120;0;1;1;1;74892
s16;2;120;0;0;0;0;76959
s16;2;120;0;1;1;1;79841
s16;2;120;0;1;1;0;82323
s16;2;120;0;1;1;1;83923
s16;2;120;0;1;1;0;86205
s16;2;120;0;1;1;1;88604
s16;2;120;0;0;0;0;92553
s16;2;120;0;1;1;1;94086
s16;2;120;0;1;0;0;96918
s16;2;120;0;1;1;1;99884
s16;2;120;0;0;0;1;102216
s16;2;120;0;1;1;1;104781
s16;2;120;0;0;0;0;107681
s16;2;120;0;1;1;1;110346
s16;2;120;0;0;0;0;112445
s16;2;120;0;1;1;1;113977
s16;2;120;0;0;0;0;116527
s16;2;120;0;1;1;1;118276
s17;1;120;1;1;1;1;0
s17;1;120;1;0;1;0;2785
s17;1;120;1;1;1;1;4318
s17;1;120;1;0;0;0;7600
s17;1;120;1;1;1;1;9749
s17;1;120;1;0;0;0;12348
s17;1;120;1;1;1;1;14914
s17;1;120;1;1;0;1;18080
s17;1;120;1;1;1;1;20112
s17;1;120;1;0;0;0;23227
s17;1;120;1;1;1;1;24810
s17;1;120;1;0;0;0;26943
s17;1;120;1;1;1;1;29875
s17;1;120;1;1;0;0;33773
s17;1;120;1;1;1;1;35373
s17;1;120;1;1;1;0;37989
s17;1;120;1;1;1;1;39755
s17;1;120;1;0;0;0;42403
s17;1;120;1;1;1;1;45053
s17;1;120;1;0;0;1;48718
s17;1;120;1;1;1;1;50617
s17;1;120;1;0;0;0;54416
s17;1;120;1;1;1;1;56382
s17;1;120;1;1;0;1;59098
s17;1;120;1;1;1;1;61463
s17;1;120;1;0;0;0;64712
s17;1;120;1;1;1;1;67244
s17;1;120;1;0;0;1;70493
s17;1;120;1;1;1;1;72759
s17;1;120;1;0;0;0;74908
s17;1;120;1;1;1;1;77490
s17;1;120;1;1;1;0;80605
s17;1;120;1;1;1;1;82738
s17;1;120;1;0;0;0;85604
s17;1;120;1;1;1;1;87970
s17;1;120;1;1;0;1;90285
s17;1;120;1;1;1;1;92468
s17;1;120;1;0;1;0;94850
s17;1;120;1;1;1;1;97816
s17;1;120;1;0;0;0;101715
s17;1;120;1;1;1;1;103381
s17;1;120;1;0;1;1;105496
s17;1;120;1;1;1;1;108379
s17;1;120;1;0;1;0;110828
s17;1;120;1;1;1;1;113610
s17;1;120;1;0;0;0;115626
s17;1;120;1;1;1;1;118375
s17;2;120;0;1;1;1;0
s17;2;120;0;0;0;0;3939
s17;2;120;0;1;1;1;6854
s17;2;120;0;0;0;1;9387
s17;2;120;0;1;1;1;12369
s17;2;120;0;0;0;0;15835
s17;2;120;0;1;1;1;18800
s17;2;120;0;0;0;0;20833
s17;2;120;0;1;1;1;23798
s17;2;120;0;0;0;0;26397
s17;2;120;0;1;1;1;28613
s17;2;120;0;0;1;1;32328
s17;2;120;0;1;1;1;34944
s17;2;120;0;1;1;0;38359
s17;2;120;0;1;1;1;41258
s17;2;120;0;0;1;0;44624
s17;2;120;0;1;1;1;46456
s17;2;120;0;0;1;1;49005
s17;2;120;0;1;1;1;51288
s17;2;120;0;0;0;1;54087
s17;2;120;0;1;1;1;55687
s17;2;120;0;1;0;1;57802
s17;2;120;0;1;1;1;60135
s17;2;120;0;0;0;1;64083
s17;2;120;0;1;1;1;66615
s17;2;120;0;0;0;0;70098
s17;2;120;0;1;1;1;71963
s17;2;120;0;0;0;0;73979
s17;2;120;0;1;1;1;75611
s17;2;120;0;0;0;0;79193
s17;2;120;0;1;1;1;81576
s17;2;120;0;0;0;0;84409
s17;2;120;0;1;1;1;86641
s17;2;120;0;0;1;1;88657
s17;2;120;0;1;1;1;90689
s17;2;120;0;0;0;0;94121
s17;2;120;0;1;1;1;96954
s17;2;120;0;0;1;0;100202
s17;2;120;0;1;1;1;101785
s17;2;120;0;0;1;0;105534
s17;2;120;0;1;1;1;107982
s17;2;120;0;0;1;1;111965
s17;2;120;0;1;1;1;113964
s17;2;120;0;0;0;0;117612
s17;2;120;0;1;1;1;119262
s18;1;120;0;1;1;1;0
s18;1;120;0;1;0;0;2155
s18;1;120;0;1;1;1;4337
s18;1;120;0;0;0;0;7837
s18;1;120;0;1;1;1;10135
s18;1;120;0;1;1;0;12568
s18;1;120;0;1;1;1;14783
s18;1;120;0;0;0;0;18216
s18;1;120;0;1;1;1;19965
s18;1;120;0;1;0;1;23147
s18;1;120;0;1;1;1;25313
s18;1;120;0;1;0;0;27562
s18;1;120;0;1;1;1;29195
s18;1;120;0;0;0;0;31727
s18;1;120;0;1;1;1;34509
s18;1;120;0;0;0;0;37508
s18;1;120;0;1;1;1;39308
s18;1;120;0;1;0;0;42273
s18;1;120;0;1;1;1;44422
s18;1;120;0;0;0;0;46588
s18;1;120;0;1;1;1;48837
s18;1;120;0;0;1;1;51820
s18;1;120;0;1;1;1;53736
s18;1;120;0;0;0;1;56834
s18;1;120;0;1;1;1;58533
s18;1;120;0;0;0;0;60900
s18;1;120;0;1;1;1;63732
s18;1;120;0;0;0;0;67347
s18;1;120;0;1;1;1;69180
s18;1;120;0;0;1;1;73029
s18;1;120;0;1;1;1;75528
s18;1;120;0;0;0;0;78643
s18;1;120;0;1;1;1;80975
s18;1;120;0;0;0;0;83574
s18;1;120;0;1;1;1;85123
s18;1;120;0;0;0;0;87856
s18;1;120;0;1;1;1;90505
s18;1;120;0;0;0;0;94020
s18;1;120;0;1;1;1;96286
s18;1;120;0;0;1;1;99102
s18;1;120;0;1;1;1;100968
s18;1;120;0;0;0;0;104850
s18;1;120;0;1;1;1;107715
s18;1;120;0;1;1;0;110447
s18;1;120;0;1;1;1;112280
s18;1;120;0;1;0;0;115679
s18;1;120;0;1;1;1;117511
s18;1;120;0;0;1;0;119644
s18;2;120;1;1;1;1;0
s18;2;120;1;0;0;1;2614
s18;2;120;1;1;1;1;5528
s18;2;120;1;1;0;1;8294
s18;2;120;1;1;1;1;9826
s18;2;120;1;0;0;0;13691
s18;2;120;1;1;1;1;15524
s18;2;120;1;0;0;0;18972
s18;2;120;1;1;1;1;21355
s18;2;120;1;0;0;1;25171
s18;2;120;1;1;1;1;26820
s18;2;120;1;0;0;0;30185
s18;2;120;1;1;1;1;31951
s18;2;120;1;1;0;1;34650
s18;2;120;1;1;1;1;36633
s18;2;120;1;0;0;0;39632
s18;2;120;1;1;1;1;41548
s18;2;120;1;0;0;0;45096
s18;2;120;1;1;1;1;46629
s18;2;120;1;0;0;0;49994
s18;2;120;1;1;1;1;52294
s18;2;120;1;1;1;0;56142
s18;2;120;1;1;1;1;58274
s18;2;120;1;0;1;1;61990
s18;2;120;1;1;1;1;63789
s18;2;120;1;0;0;0;66705
s18;2;120;1;1;1;1;69653
s18;2;120;1;0;0;0;73419
s18;2;120;1;1;1;1;75934
s18;2;120;1;1;0;0;78867
s18;2;120;1;1;1;1;81699
s18;2;120;1;0;1;0;84048
s18;2;120;1;1;1;1;86813
s18;2;120;1;1;0;1;90329
s18;2;120;1;1;1;1;92061
s18;2;120;1;0;0;0;95344
s18;2;120;1;1;1;1;97293
s18;2;120;1;0;0;0;100842
s18;2;120;1;1;1;1;102791
s18;2;120;1;0;1;0;106090
s18;2;120;1;1;1;1;108539
s18;2;120;1;0;1;1;110554
s18;2;120;1;1;1;1;112704
s18;2;120;1;0;1;0;116269
s18;2;120;1;1;1;1;118635
s19;1;120;1;1;1;1;0
s19;1;120;1;0;0;0;2070
s19;1;120;1;1;1;1;4401
s19;1;120;1;0;1;0;6817
s19;1;120;1;1;1;1;8883
s19;1;120;1;0;0;0;11015
s19;1;120;1;1;1;1;12915
s19;1;120;1;0;1;1;15381
s19;1;120;1;1;1;1;17130
s19;1;120;1;0;0;0;19678
s19;1;120;1;1;1;1;22661
s19;1;120;1;0;1;1;26526
s19;1;120;1;1;1;1;28509
s19;1;120;1;0;0;0;31958
s19;1;120;1;1;1;1;34856
s19;1;120;1;0;1;0;37638
s19;1;120;1;1;1;1;40321
s19;1;120;1;0;0;0;42570
s19;1;120;1;1;1;1;44703
s19;1;120;1;0;0;0;47601
s19;1;120;1;1;1;1;49718
s19;1;120;1;1;0;1;52134
s19;1;120;1;1;1;1;55032
s19;1;120;1;0;0;0;57614
s19;1;120;1;1;1;1;59597
s19;1;120;1;1;0;0;62012
s19;1;120;1;1;1;1;64261
s19;1;120;1;0;0;0;66578
s19;1;120;1;1;1;1;69243
s19;1;120;1;0;1;1;72926
s19;1;120;1;1;1;1;74641
s19;1;120;1;0;1;0;77190
s19;1;120;1;1;1;1;79156
s19;1;120;1;1;0;1;81638
s19;1;120;1;1;1;1;83804
s19;1;120;1;0;0;0;86403
s19;1;120;1;1;1;1;87970
s19;1;120;1;1;0;0;90702
s19;1;120;1;1;1;1;93386
s19;1;120;1;0;0;0;96016
s19;1;120;1;1;1;1;97616
s19;1;120;1;0;0;1;99898
s19;1;120;1;1;1;1;101614
s19;1;120;1;0;0;0;104830
s19;1;120;1;1;1;1;106862
s19;1;120;1;0;1;1;109811
s19;1;120;1;1;1;1;112693
s19;1;120;1;0;0;0;116059
s19;1;120;1;1;1;1;118958
s19;2;120;0;1;1;1;0
s19;2;120;0;0;1;1;3935
s19;2;120;0;1;1;1;6817
s19;2;120;0;0;0;0;9332
s19;2;120;0;1;1;1;11298
s19;2;120;0;0;0;1;13814
s19;2;120;0;1;1;1;15397
s19;2;120;0;1;0;0;17429
s19;2;120;0;1;1;1;19062
s19;2;120;0;0;1;1;21695
s19;2;120;0;1;1;1;23694
s19;2;120;0;0;0;0;25860
s19;2;120;0;1;1;1;27709
s19;2;120;0;0;0;0;30691
s19;2;120;0;1;1;1;32741
s19;2;120;0;0;0;0;35073
s19;2;120;0;1;1;1;36872
s19;2;120;0;0;1;0;40688
s19;2;120;0;1;1;1;42920
s19;2;120;0;0;0;1;45069
s19;2;120;0;1;1;1;46569
s19;2;120;0;1;1;0;49202
s19;2;120;0;1;1;1;51633
s19;2;120;0;0;0;0;53965
s19;2;120;0;1;1;1;56464
s19;2;120;0;0;0;0;58781
s19;2;120;0;1;1;1;60346
s19;2;120;0;0;0;0;64062
s19;2;120;0;1;1;1;65611
s19;2;120;0;0;1;1;69227
s19;2;120;0;1;1;1;72175
s19;2;120;0;0;0;0;75507
s19;2;120;0;1;1;1;78440
s19;2;120;0;0;0;1;81522
s19;2;120;0;1;1;1;83621
s19;2;120;0;0;0;0;87220
s19;2;120;0;1;1;1;90202
s19;2;120;0;0;0;0;93451
s19;2;120;0;1;1;1;95966
s19;2;120;0;1;0;0;98982
s19;2;120;0;1;1;1;101731
s19;2;120;0;0;0;0;104163
s19;2;120;0;1;1;1;106779
s19;2;120;0;1;0;1;109778
s19;2;120;0;1;1;1;111694
s19;2;120;0;0;0;0;114292
s19;2;120;0;1;1;1;115942
s19;2;120;0;1;1;0;119824
s20;1;120;0;1;1;1;0
s20;1;120;0;0;1;0;3681
s20;1;120;0;1;1;1;6597
s20;1;120;0;1;1;0;9995
s20;1;120;0;1;1;1;12477
s20;1;120;0;0;0;0;15576
s20;1;120;0;1;1;1;17426
s20;1;120;0;0;1;0;19508
s20;1;120;0;1;1;1;21107
s20;1;120;0;1;0;1;23606
s20;1;120;0;1;1;1;25572
s20;1;120;0;0;0;0;28888
s20;1;120;0;1;1;1;31804
s20;1;120;0;0;0;0;34768
s20;1;120;0;1;1;1;37218
s20;1;120;0;0;0;0;41000
s20;1;120;0;1;1;1;43882
s20;1;120;0;0;0;0;46781
s20;1;120;0;1;1;1;49113
s20;1;120;0;0;0;0;51112
s20;1;120;0;1;1;1;54012
s20;1;120;0;0;1;1;57427
s20;1;120;0;1;1;1;60392
s20;1;120;0;0;1;0;63925
s20;1;120;0;1;1;1;65607
s20;1;120;0;1;0;1;69473
s20;1;120;0;1;1;1;71438
s20;1;120;0;0;0;0;73888
s20;1;120;0;1;1;1;75870
s20;1;120;0;0;0;1;78069
s20;1;120;0;1;1;1;80118
s20;1;120;0;0;0;0;84101
s20;1;120;0;1;1;1;86066
s20;1;120;0;0;0;0;88815
s20;1;120;0;1;1;1;91114
s20;1;120;0;0;1;1;93214
s20;1;120;0;1;1;1;95579
s20;1;120;0;0;0;0;98878
s20;1;120;0;1;1;1;100660
s20;1;120;0;0;0;0;102976
s20;1;120;0;1;1;1;105176
s20;1;120;0;1;0;0;108574
s20;1;120;0;1;1;1;110356
s20;1;120;0;0;0;0;113572
s20;1;120;0;1;1;1;115938
s20;1;120;0;0;0;1;118554
s20;2;120;1;1;1;1;0
s20;2;120;1;0;0;0;3141
s20;2;120;1;1;1;1;4773
s20;2;120;1;0;1;0;6889
s20;2;120;1;1;1;1;8989
s20;2;120;1;0;0;0;12038
s20;2;120;1;1;1;1;13920
s20;2;120;1;0;1;1;16385
s20;2;120;1;1;1;1;18669
s20;2;120;1;1;0;1;21418
s20;2;120;1;1;1;1;23583
s20;2;120;1;0;1;0;25815
s20;2;120;1;1;1;1;27832
s20;2;120;1;0;0;0;30381
s20;2;120;1;1;1;1;32946
s20;2;120;1;0;0;0;35529
s20;2;120;1;1;1;1;38294
s20;2;120;1;0;1;0;41176
s20;2;120;1;1;1;1;43293
s20;2;120;1;0;1;1;46174
s20;2;120;1;1;1;1;48107
s20;2;120;1;1;0;1;50406
s20;2;120;1;1;1;1;52655
s20;2;120;1;0;0;0;54739
s20;2;120;1;1;1;1;57403
s20;2;120;1;0;0;0;60902
s20;2;120;1;1;1;1;63335
s20;2;120;1;0;0;0;66516
s20;2;120;1;1;1;1;69182
s20;2;120;1;0;0;1;72048
s20;2;120;1;1;1;1;74763
s20;2;120;1;0;0;0;76979
s20;2;120;1;1;1;1;78479
s20;2;120;1;0;0;0;82294
s20;2;120;1;1;1;1;84976
s20;2;120;1;0;0;0;87242
s20;2;120;1;1;1;1;90057
s20;2;120;1;0;0;1;92990
s20;2;120;1;1;1;1;94722
s20;2;120;1;1;0;0;97105
s20;2;120;1;1;1;1;99737
s20;2;120;1;0;0;0;101754
s20;2;120;1;1;1;1;104452
s20;2;120;1;0;0;0;106868
s20;2;120;1;1;1;1;108767
s20;2;120;1;1;1;0;111450
s20;2;120;1;1;1;1;113015
s20;2;120;1;1;1;0;116748
s20;2;120;1;1;1;1;118631
s21;1;120;1;1;1;1;0
s21;1;120;1;0;0;0;2250
s21;1;120;1;1;1;1;4566
s21;1;120;1;0;1;0;7898
s21;1;120;1;1;1;1;9564
s21;1;120;1;0;0;0;12046
s21;1;120;1;1;1;1;14945
s21;1;120;1;0;0;0;17161
s21;1;120;1;1;1;1;19843
s21;1;120;1;0;0;0;22726
s21;1;120;1;1;1;1;24642
s21;1;120;1;1;1;0;28057
s21;1;120;1;1;1;1;30140
s21;1;120;1;1;0;0;32356
s21;1;120;1;1;1;1;34371
s21;1;120;1;0;1;1;36387
s21;1;120;1;1;1;1;38936
s21;1;120;1;0;0;1;41785
s21;1;120;1;1;1;1;43402
s21;1;120;1;0;0;0;46050
s21;1;120;1;1;1;1;47749
s21;1;120;1;0;1;1;51114
s21;1;120;1;1;1;1;52981
s21;1;120;1;1;1;0;55230
s21;1;120;1;1;1;1;57229
s21;1;120;1;0;0;0;59928
s21;1;120;1;1;1;1;62094
s21;1;120;1;0;1;0;65744
s21;1;120;1;1;1;1;68109
s21;1;120;1;0;0;0;71790
s21;1;120;1;1;1;1;74473
s21;1;120;1;0;0;0;77938
s21;1;120;1;1;1;1;80337
s21;1;120;1;0;1;1;83119
s21;1;120;1;1;1;1;85052
s21;1;120;1;0;0;0;87435
s21;1;120;1;1;1;1;90133
s21;1;120;1;1;0;1;93432
s21;1;120;1;1;1;1;95232
s21;1;120;1;0;0;0;98996
s21;1;120;1;1;1;1;101412
s21;1;120;1;1;0;0;103529
s21;1;120;1;1;1;1;105044
s21;1;120;1;0;0;0;107560
s21;1;120;1;1;1;1;109943
s21;1;120;1;0;0;0;112241
s21;1;120;1;1;1;1;115007
s21;1;120;1;0;1;0;117390
s21;1;120;1;1;1;1;119472
s21;2;120;0;1;1;1;0
s21;2;120;0;0;0;0;3518
s21;2;120;0;1;1;1;5200
s21;2;120;0;1;1;0;8632
s21;2;120;0;1;1;1;11497
s21;2;120;0;0;1;0;14479
s21;2;120;0;1;1;1;16862
s21;2;120;0;0;0;0;19128
s21;2;120;0;1;1;1;20994
s21;2;120;0;0;1;1;23776
s21;2;120;0;1;1;1;25409
s21;2;120;0;1;0;0;28125
s21;2;120;0;1;1;1;29907
s21;2;120;0;0;0;0;32090
s21;2;120;0;1;1;1;34355
s21;2;120;0;0;0;0;37787
s21;2;120;0;1;1;1;39770
s21;2;120;0;1;0;0;42836
s21;2;120;0;1;1;1;45635
s21;2;120;0;1;0;1;48401
s21;2;120;0;1;1;1;50883
s21;2;120;0;1;1;0;54498
s21;2;120;0;1;1;1;56896
s21;2;120;0;0;0;0;59829
s21;2;120;0;1;1;1;61445
s21;2;120;0;0;0;0;63511
s21;2;120;0;1;1;1;65477
s21;2;120;0;1;0;0;68792
s21;2;120;0;1;1;1;71158
s21;2;120;0;0;0;0;73457
s21;2;120;0;1;1;1;76323
s21;2;120;0;0;0;0;78988
s21;2;120;0;1;1;1;80671
s21;2;120;0;1;1;0;83903
s21;2;120;0;1;1;1;86536
s21;2;120;0;0;1;1;88868
s21;2;120;0;1;1;1;90551
s21;2;120;0;0;0;1;92833
s21;2;120;0;1;1;1;95365
s21;2;120;0;0;0;0;99364
s21;2;120;0;1;1;1;101163
s21;2;120;0;0;0;0;103296
s21;2;120;0;1;1;1;105611
s21;2;120;0;0;0;0;109177
s21;2;120;0;1;1;1;110693
s21;2;120;0;0;0;0;114059
s21;2;120;0;1;1;1;116225
s21;2;120;0;1;0;0;119939
s22;1;120;0;1;1;1;0
s22;1;120;0;0;0;1;2645
s22;1;120;0;1;1;1;4798
s22;1;120;0;0;0;0;6822
s22;1;120;0;1;1;1;8468
s22;1;120;0;0;1;0;10833
s22;1;120;0;1;1;1;12386
s22;1;120;0;0;0;0;15703
s22;1;120;0;1;1;1;17856
s22;1;120;0;0;0;0;20574
s22;1;120;0;1;1;1;22492
s22;1;120;0;1;1;0;25597
s22;1;120;0;1;1;1;28091
s22;1;120;0;1;0;1;31150
s22;1;120;0;1;1;1;33996
s22;1;120;0;0;0;0;36832
s22;1;120;0;1;1;1;39290
s22;1;120;0;0;0;0;43208
s22;1;120;0;1;1;1;45055
s22;1;120;0;0;0;0;48667
s22;1;120;0;1;1;1;51584
s22;1;120;0;1;1;0;55290
s22;1;120;0;1;1;1;57137
s22;1;120;0;0;1;0;60184
s22;1;120;0;1;1;1;62196
s22;1;120;0;0;0;0;64643
s22;1;120;0;1;1;1;66490
s22;1;120;0;0;0;0;69631
s22;1;120;0;1;1;1;72607
s22;1;120;0;0;0;1;76266
s22;1;120;0;1;1;1;79101
s22;1;120;0;0;1;1;82642
s22;1;120;0;1;1;1;85642
s22;1;120;0;0;1;0;87795
s22;1;120;0;1;1;1;90477
s22;1;120;0;1;0;1;93313
s22;1;120;0;1;1;1;96078
s22;1;120;0;0;0;0;98806
s22;1;120;0;1;1;1;101253
s22;1;120;0;0;0;0;104994
s22;1;120;0;1;1;1;107606
s22;1;120;0;1;1;0;110571
s22;1;120;0;1;1;1;113524
s22;1;120;0;0;0;0;117182
s22;1;120;0;1;1;1;119499
s22;2;120;1;1;1;1;0
s22;2;120;1;0;1;0;2605
s22;2;120;1;1;1;1;5265
s22;2;120;1;1;0;1;9229
s22;2;120;1;1;1;1;11570
s22;2;120;1;0;0;0;14100
s22;2;120;1;1;1;1;16017
s22;2;120;1;1;0;0;18652
s22;2;120;1;1;1;1;20617
s22;2;120;1;0;0;0;24075
s22;2;120;1;1;1;1;26346
s22;2;120;1;0;0;0;28781
s22;2;120;1;1;1;1;30416
s22;2;120;1;0;0;0;34381
s22;2;120;1;1;1;1;36569
s22;2;120;1;0;1;1;39487
s22;2;120;1;1;1;1;41757
s22;2;120;1;1;1;0;44004
s22;2;120;1;1;1;1;46122
s22;2;120;1;1;1;0;48628
s22;2;120;1;1;1;1;51392
s22;2;120;1;0;0;1;53862
s22;2;120;1;1;1;1;56850
s22;2;120;1;0;1;0;59733
s22;2;120;1;1;1;1;61827
s22;2;120;1;0;0;0;64298
s22;2;120;1;1;1;1;65827
s22;2;120;1;0;0;0;69182
s22;2;120;1;1;1;1;70874
s22;2;120;1;0;0;0;74168
s22;2;120;1;1;1;1;77156
s22;2;120;1;0;0;0;81097
s22;2;120;1;1;1;1;83308
s22;2;120;1;1;1;0;86838
s22;2;120;1;1;1;1;89756
s22;2;120;1;1;0;0;92720
s22;2;120;1;1;1;1;95496
s22;2;120;1;0;0;0;98955
s22;2;120;1;1;1;1;101155
s22;2;120;1;1;1;0;103379
s22;2;120;1;1;1;1;105661
s22;2;120;1;0;0;0;107767
s22;2;120;1;1;1;1;110237
s22;2;120;1;0;0;0;113637
s22;2;120;1;1;1;1;116390
